rwpath,recordID,T0,T1,T2,T3,T4,T5,T6,T7,T8,T9,T10,T11,T12,T13,T14,T15,T16,T17,T18,T19,T20,T21,T22,T23,T24,T25,T26,T27,T28,T29,T30,T31,T32,T33,T34,T35,T36,T37,T38,T39,T40,T41,T42,T43,T44,T45,T46,T47,T48,T49,T50,T51,T52,T53,T54,T55,T56,T57,T58,T59,T60,T61,T62,T63,T64,T65,T66,T67,T68,T69,T70,T71,T72,T73,T74,T75,T76,T77,T78,T79,T80,T81,T82,T83,T84,T85,T86,T87,T88,T89,T90,T91,T92,T93,T94,T95,T96,T97,T98,T99,T100,T101,T102,T103,T104,T105,T106,T107,T108,T109,T110,T111,T112,T113,T114,T115,T116,T117,T118,T119,T120,T121,T122,T123,T124,T125,T126,T127,T128,T129,T130,T131,T132,T133,T134,T135,T136,T137,T138,T139,T140,T141,T142,T143,T144,T145,T146,T147,T148,T149,T150,T151,T152,T153,T154,T155,T156,T157,T158,T159,T160,T161,T162,T163,T164,T165,T166,T167,T168,T169,T170,T171,T172,T173,T174,T175,T176,T177,T178,T179,T180,T181,T182,T183,T184,T185,T186,T187,T188,T189,T190,T191,T192,T193,T194,T195,T196,T197,T198,T199,T200,T201,T202,T203,T204,T205,T206,T207,T208,T209,T210,T211,T212,T213,T214,T215,T216,T217,T218,T219,T220,T221,T222,T223,T224,T225,T226,T227,T228,T229,T230,T231,T232,T233,T234,T235,T236,T237,T238,T239,T240,T241,T242,T243,T244,T245,T246,T247,T248,T249,T250,T251,T252,T253,T254,T255,T256,T257,T258,T259,T260,T261,T262,T263,T264,T265,T266,T267,T268,T269,T270,T271,T272,T273,T274,T275,T276,T277,T278,T279,T280,T281,T282,T283,T284,T285,T286,T287,T288,T289,T290,T291,T292,T293,T294,T295,T296,T297,T298,T299,T300,T301,T302,T303,T304,T305,T306,T307,T308,T309,T310,T311,T312,T313,T314,T315,T316,T317,T318,T319,T320,T321,T322,T323,T324,T325,T326,T327,T328,T329,T330,T331,T332,T333,T334,T335,T336,T337,T338,T339,T340,T341,T342,T343,T344,T345,T346,T347,T348,T349,T350,T351,T352,T353,T354,T355,T356,T357,T358,T359
295,6212,8722.225126,14228.113157,24250.752953,26747.065017,35527.640714,37438.811133,34792.252658,37279.857398,40541.979462,36928.5435,37573.389144,36237.355607,37240.846217,38183.830128,33599.18131,27360.931941,25162.001374,18615.197928,19188.043009,19094.137905,22834.060261,22637.611061,25475.449273,24919.5537,18812.225838,15795.991514,16809.6324,18073.176242,19562.57626,17697.178076,16817.512634,19076.586782,18545.988499,14737.250767,15428.48293,14706.963513,10653.13131,10352.415458,6114.966573,5618.08002,5091.862732,0,0,1687.33043,0,4478.032363,7530.745182,12705.234132,10913.864319,8091.814741,1376.732063,0,4736.017101,1422.528197,2982.797564,1428.50809,4978.388189,2450.564988,-77.724062,1468.673987,0,4816.548272,10219.768468,8764.249869,10137.931094,6767.231041,3595.40037,2918.55447,0,0,-2162.186868,7318.388079,19259.762737,11488.033992,12363.407215,9510.378634,6176.161907,13209.084607,9757.164807,15325.08168,8149.566139,1676.772821,6716.775738,10464.228564,7153.489107,307.11092,0,0,0,0,0,0,0,0,-2279.158934,0,0,0,0,0,0,0,0,0,0,0,-2357.77587,0,0,0,0,0,0,0,0,0,0,0,-2445.543267,0,0,0,0,0,0,0,0,0,0,0,-2749.918211,3406.988751,6242.2074,4445.47145,0,1277.720007,0,0,0,0,0,0,-2772.723584,11124.262741,11164.044048,0,0,0,0,0,0,0,0,0,42682.560857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
295,6213,1557.470783,7929.7526,25684.448304,28446.560034,62446.84247,76126.226924,72052.113842,96238.635352,103202.956355,99511.390904,88094.410165,76167.098885,81450.198236,82653.761279,75752.279671,59414.143061,50398.852759,28039.955751,31348.286734,38267.075543,51289.904612,53831.075025,46462.742961,39814.568177,20095.618386,15478.136198,17538.10844,18992.683143,14467.498831,5816.068494,5935.71657,27000.165685,36354.40017,17772.408787,4789.28962,0,0,0,0,0,0,0,0,-4809.467985,0,19489.260266,19775.286514,31195.104666,31380.511879,25059.260734,0,0,7276.679096,0,6097.285565,17238.840168,40776.521649,28640.502813,8652.72643,12287.152276,1162.564295,38092.730601,53707.079413,52302.434855,56523.871946,34373.28267,18993.62291,21885.950695,24436.586782,16560.722373,0,0,26243.32588,5696.451388,14325.722346,6467.495008,0,10051.53103,0,96166.356044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
295,6214,12841.796288,25802.77818,50693.173713,56192.40595,84313.904218,93913.938823,88487.891702,99801.03843,106315.298723,105953.979092,99769.547249,91116.920811,94659.62478,97358.24744,88002.668723,72441.838752,65036.550862,47052.917101,49803.036669,49736.136386,59699.378834,68946.01614,68219.9615,61887.827329,44186.96359,38739.155158,41852.202543,44647.217924,44670.435861,39091.968582,39076.902685,47027.356421,48101.932556,42960.493239,37256.829946,30486.679529,20301.047043,19628.599355,7520.582364,2742.19281,0,0,0,0,0,11404.388086,13929.910469,24056.526325,22079.859585,16567.640947,0,0,5528.584037,0,3660.319126,1323.340798,14648.196011,14239.070675,128.918955,747.743359,0,18266.809825,33106.948898,30269.595537,34416.928544,20549.795536,10379.90209,6539.31385,43.139171,-973.379003,0,0,24989.995493,5350.955952,10577.600534,3458.214882,0,10572.467432,0,15564.69005,0,-3865.651984,0,643.093875,0,0,0,0,0,0,0,0,0,-4492.488162,0,0,0,0,0,0,0,0,0,0,0,-4706.788136,0,0,0,0,0,0,0,0,0,0,0,-5090.8978,6468.417054,2185.787273,0,0,0,0,0,0,0,0,0,-5713.767172,0,0,0,0,0,0,0,0,0,0,0,-5991.926361,17191.301452,52919.880799,56166.637698,14281.481621,0,0,0,0,0,0,0,-6650.960482,0,0,0,0,0,0,0,0,0,0,0,-8000.947293,0,0,0,0,0,0,0,0,0,0,0,-8932.129832,28035.104563,5051.91111,0,0,0,0,0,0,0,0,0,121851.266674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
295,6215,0,9080.111733,28497.376734,32105.159225,60385.933113,72049.569993,68802.502188,82334.471245,85643.198744,81514.421744,78509.946749,72649.543315,76229.688124,78215.906582,72183.748869,59253.718533,51511.516918,34838.88836,37675.013134,37010.137843,45352.659425,48065.168845,49948.00921,47019.265038,30423.387375,27103.628553,29682.26301,31558.924284,28404.535367,22499.753093,23702.439185,32272.601273,35740.923442,21232.115437,18916.995698,15703.680393,6534.544403,4963.49977,0,0,0,0,0,0,0,0,-3074.412237,9639.887256,10014.845524,5928.210769,0,0,0,0,0,0,7630.481893,0,-3141.19633,2472.740682,0,24184.202353,36650.354155,35135.64593,38863.196668,22241.736522,11167.821704,5373.387171,3030.487904,0,-3307.579357,15045.359594,38128.299321,21496.546979,28623.434887,22496.789591,6691.829642,25589.740312,13756.096933,29580.755316,11194.232287,0,-1016.798826,3333.077651,427.796599,0,0,0,0,0,0,0,0,0,-3962.828509,0,0,0,0,0,0,0,0,0,0,0,-4248.760981,0,0,0,0,0,0,0,0,0,0,0,-4625.726167,0,0,0,0,0,0,0,0,0,0,0,-5416.07782,858.796054,8786.931435,5987.602152,0,0,0,0,2847.137819,0,0,0,7963.97647,51568.31417,57497.994647,17615.629011,0,0,0,0,0,0,0,0,-6403.300634,0,0,0,0,0,0,0,0,0,0,0,-8231.036876,0,0,0,0,0,0,0,13669.895778,0,0,0,60247.498026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
295,6216,11231.753401,19364.526323,36271.002155,40922.727626,66551.722873,74790.34658,74020.455069,79713.964436,82955.091231,77844.738396,71394.558718,65894.715062,68040.944976,69191.124504,60590.261835,50552.868029,54827.235823,46572.66996,45636.331975,42994.176946,48088.158189,46968.920606,44577.225017,40742.004817,28545.350071,22671.471834,24829.962002,28823.397656,42432.1375,42744.718473,41408.538743,44974.271736,44856.954525,37936.351297,27540.391413,22466.894773,14348.481049,13800.023116,6873.607773,4134.415043,13602.713055,9462.340062,11617.720878,18188.810813,11653.00334,20436.701039,16227.383157,21122.110548,18518.285905,11672.471324,0,0,15406.690796,15208.005322,17609.383056,13862.69343,20628.396167,17324.161136,2538.227573,1195.199801,0,8928.127138,14482.470826,12226.648392,21253.808421,20971.687462,14502.689815,13201.333797,6667.555874,0,0,0,7110.205643,0,0,0,-4266.007493,11042.171074,7259.808898,15552.045042,1406.818398,0,0,0,0,0,0,0,-4503.818778,0,0,0,0,0,0,0,0,0,0,0,-4761.624665,3976.118187,0,14302.7685,7300.904515,0,0,0,0,0,0,0,-5013.401719,0,0,1572.307746,0,0,0,0,0,0,0,0,-5136.737335,3803.359907,0,0,0,0,0,0,0,0,0,0,-5359.381821,838.183816,6886.234571,0,0,0,0,8782.827395,9229.991181,0,0,0,-5838.428837,0,0,3548.82603,7360.600727,4722.35619,0,0,0,0,0,0,-6384.466825,0,31231.256147,46419.432758,6241.618111,0,0,0,0,0,0,0,32809.125264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
295,6217,41687.345224,53501.395089,76307.054307,81130.683439,109210.018295,120896.173759,117643.925605,131486.229387,134966.912855,134882.045647,129680.523877,122949.595083,125551.657154,128363.600634,121770.940535,109234.058493,101139.422181,86074.960642,88729.979567,89292.998328,98278.116858,107011.253949,107228.254049,101546.552144,84514.821423,81317.983484,84687.287732,87387.965827,85221.331451,80706.992494,82908.049135,90252.548166,92500.487205,85638.025534,80975.728986,75621.42575,68101.456555,67937.843176,57011.742212,50844.395811,45796.194129,35613.220673,36620.746683,41859.861474,33559.035111,59430.761497,63227.620446,72768.15471,73101.962659,69901.643478,50263.4274,42750.046976,59035.857009,54692.246327,60105.742798,57910.118812,71333.032046,68900.817832,56458.281763,58064.431057,50642.199984,79701.163968,90851.361249,88770.713728,92563.471126,78166.695909,69066.674422,64037.93682,60430.31511,58153.56202,40504.864779,56976.377945,79909.611706,62784.360291,70076.488986,64029.166083,49128.526673,67101.976883,55445.692967,70444.132213,53820.628981,45284.146164,43212.923568,45763.391165,43574.152973,28295.183094,10490.063399,17747.461881,10296.629972,0,5713.16886,0,0,-3575.953861,2160.577009,0,0,0,0,0,0,0,0,2124.753308,0,-3674.682581,1177.163699,0,0,0,0,0,0,0,0,0,0,-4028.592523,4508.300206,1499.193206,0,0,0,0,0,0,0,0,0,-4478.07096,0,0,0,0,0,0,0,0,0,0,0,62799.368306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
295,6218,0,196.644492,9827.324577,11624.594564,20374.919002,22719.627501,19083.996713,21770.334488,25487.068192,22521.478748,19354.964378,16022.729274,17350.936826,20144.37844,17506.455554,11446.103884,9440.283654,3244.09044,5004.767839,5857.807147,9843.532086,10617.190198,8889.933192,6478.148606,943.106352,1025.450217,2757.783177,2990.472824,2653.888034,746.250738,272.449026,3179.231918,2978.302813,0,0,0,0,-951.816516,0,0,0,0,0,0,0,0,0,0,0,-976.545138,0,0,0,0,0,0,0,0,0,0,0,-997.449137,7408.093621,6207.613715,8816.037283,3796.430355,675.738941,0,0,0,0,0,5711.403571,1382.925304,2115.856692,127.910146,0,3768.917382,0,5407.574683,0,0,0,0,0,-1088.739528,0,0,0,0,0,0,0,0,0,0,0,-1290.427634,1163.253437,2815.590661,0,2533.738118,144.913737,2929.753052,0,0,0,0,0,-1380.783043,0,0,0,0,0,0,0,0,0,0,0,-1524.943758,0,0,0,0,0,0,0,0,0,0,0,-1740.106607,0,0,0,0,0,0,0,0,0,0,0,8854.523399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
295,6219,16064.071446,19350.198133,31625.334289,33124.034143,61962.075234,74096.723922,70466.402667,84461.301664,87076.058772,84588.527036,74436.547585,70569.856145,78284.866894,79028.380853,74134.991259,60478.560779,52855.983277,33791.131045,36923.899403,34621.678544,42140.850991,44695.355316,37660.942227,39601.48383,26555.881105,23204.196331,24582.498134,25166.142058,20072.923352,12424.710659,12588.632152,22627.120267,27890.507245,11045.415135,0,1237.42135,0,0,0,0,0,0,0,0,0,0,0,-3684.600965,605.200808,0,0,0,0,0,0,0,0,0,0,-3809.149552,0,22297.04758,35678.52727,34850.840642,38725.759386,18552.994702,5088.562452,0,0,0,0,-3921.006798,22568.697554,5871.405544,13057.053224,6758.082377,0,8956.683452,0,13295.397531,0,0,0,-4044.579096,0,0,0,0,0,0,0,0,0,0,0,-4985.98264,0,0,0,0,0,0,0,0,0,0,0,-5374.499363,0,0,0,0,0,0,0,0,0,0,0,74581.815916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
295,6220,7634.535365,10065.95892,15120.000849,16136.240334,23058.979768,25690.975113,24760.966286,27868.96987,28904.433895,27617.448138,25314.870009,25020.039221,26749.58333,27213.766204,25335.693114,21830.442651,19950.929173,15559.292007,16123.536265,15814.979192,17935.692861,18380.413079,17198.736447,17808.896084,14474.489803,13321.862811,13933.804882,14503.1861,14104.618834,12567.570212,12610.957087,14680.209144,15398.08994,11849.114303,9215.515952,9772.558868,8197.902169,7725.005917,4810.377968,2827.25361,1388.595747,0,0,85.067704,0,3421.463907,3259.589093,7928.690175,8736.188446,7379.787676,2241.758973,0,4168.216657,2626.927663,3889.646196,3583.382358,7173.215901,4852.186354,471.711633,3327.055429,1708.852129,9146.129784,12263.100919,11788.418366,12623.330423,8735.555091,5923.374731,4590.026068,3662.334595,1596.566683,0,1050.189422,8172.039057,3701.520659,5377.655345,3686.121205,4.348602,4718.600716,1949.618062,5858.069353,953.799631,0,0,7279.397085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
295,6221,-4499.717962,3828.077244,17613.083599,19346.777957,51460.337343,65083.760024,62773.198417,78701.14281,80217.100336,77899.889244,66706.281656,55015.986791,69313.429585,73710.741561,68173.657966,53753.449494,45003.532113,23934.626819,26413.78996,22863.901013,30526.84559,32818.1514,25213.575678,19131.769183,10393.460609,10772.277635,12374.605113,13748.517279,8786.346363,176.75615,466.386621,11362.997847,17742.194174,0,0,0,-4678.660608,0,0,0,0,0,0,0,0,0,0,0,-2812.246494,0,0,0,0,0,0,0,0,0,0,0,-4873.89508,34578.064261,46904.10489,46196.894434,49130.982327,27347.794697,11911.175673,3379.071899,3185.844259,0,0,0,9243.244901,0,5335.429113,0,0,0,0,4034.296577,0,0,0,0,-5127.311768,0,0,0,0,0,0,0,0,0,0,0,-6234.23441,0,0,0,0,0,0,0,0,0,0,0,-6871.4462,20906.957874,1810.746117,0,0,0,0,0,0,0,0,0,-7462.380797,0,0,0,0,0,0,0,0,0,0,0,91965.148112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
295,6222,107306.373974,121397.473227,143452.746133,149308.621131,171287.018873,180859.714782,181468.579471,190362.18227,190607.746409,185237.389314,183218.220016,183528.127303,182149.1375,185060.614491,179943.743519,174762.608338,175551.750234,173998.19344,173496.006477,175106.887948,180348.202152,181294.729406,184190.451774,180950.369883,170335.945365,168215.525673,171598.863055,175582.831985,183458.366295,186254.480161,189139.329905,190205.82493,189757.553476,185148.357334,181597.570477,179927.642112,178682.229875,180355.461972,175856.95571,174811.073293,180624.091616,181262.487186,182708.593261,186870.885592,176464.068063,184909.584352,184500.527675,188278.425207,188654.874371,187473.010596,177897.577313,177737.546087,190208.305029,193159.45271,195323.364593,190854.904991,194933.156283,191996.636049,182970.754524,182404.425613,180420.794661,193712.460496,194327.233431,192387.471515,199263.336367,198826.114686,197072.155109,194913.194167,191588.653578,183953.797108,181818.618734,189100.485845,197119.785141,187050.596512,192795.80465,189290.789645,188951.378065,197524.187849,193102.852132,198140.327514,191240.348762,184066.725313,180170.56411,183236.68657,183405.861058,177893.25128,170421.875767,178201.345259,183652.335185,180795.069643,182429.544283,180590.724681,174544.096711,176256.128499,179642.91955,175209.740183,170679.33883,164771.249857,167003.324915,168208.1034,175284.175993,181552.60834,181275.038884,195185.297354,194275.130953,198418.131842,200152.850402,198678.372062,190868.4996,193761.93182,188916.507394,186618.118121,440009.075875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
295,6223,0,0,1280.117032,1671.708679,5867.987684,7398.456691,7648.971998,9797.946608,10532.734613,9926.15028,8404.391947,6777.363781,7512.764041,7684.446949,6639.462226,4356.48526,3304.389606,336.551915,1970.789014,2183.433061,3413.4992,3698.019091,2669.955763,1787.357191,0,0,0,0,0,0,-517.712821,1431.724358,1972.788473,0,0,0,0,0,0,0,0,0,-602.160724,719.265952,410.540149,3294.251763,3238.454339,4732.385988,4581.597449,3695.661012,498.830389,0,1506.109401,321.094846,2482.86703,3127.50572,5458.607159,3932.409508,1364.966341,1752.673386,0,4626.683655,6967.062816,6732.512256,7360.440475,4603.13328,3969.592683,3688.989264,3235.996454,2254.460644,0,0,3938.747661,1249.822043,2066.882392,1055.985295,0,1844.329428,1386.025754,4510.180592,1433.762104,0,0,0,0,0,0,0,0,0,-676.530695,0,0,0,0,0,0,0,0,0,0,0,-767.531323,2938.85954,605.186589,0,0,0,0,0,0,0,0,0,-863.892314,2360.158502,126.759002,0,0,0,0,0,0,0,0,0,-972.969504,1777.522297,1078.98649,0,0,0,0,0,0,0,0,0,-983.692584,0,0,0,0,4104.922597,4918.229476,0,0,0,0,0,-1246.454628,9941.203375,12981.782132,11016.180992,6173.7402,0,0,2536.82191,0,0,0,0,-1278.236636,6924.637503,0,0,0,0,0,0,0,0,0,0,-1438.016359,0,0,0,0,0,0,0,0,0,0,0,-2172.753543,0,0,0,0,4812.511208,0,0,0,0,0,0,-2545.296186,0,0,0,2577.93881,11165.77007,22630.016598,32235.440432,18040.287,10104.638275,7785.969345,5245.080916,-2603.457026,0,0,0,3878.68425,0,0,0,0,0,0,0,-2807.471497,0,0,0,0,0,0,0,0,0,0,0,-3025.572998,14337.250879,38183.75564,18063.24608,0,0,0,0,0,0,0,0,11022.841062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
